summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,11-9021,Construction Managers,950,970,20,0.021052632,20,10,10,86640,77120,54620,102650,Bachelor's degree,None,Moderate-term on-the-job training
4,11-9031,"Education Administrators, Preschool and Childcare Center/Program",360,360,0,0,10,0,10,49970,45250,31170,59370,Bachelor's degree,Less than 5 years,None
4,11-9032,"Education Administrators, Elementary and Secondary School",1060,1060,0,0,30,0,30,90310,91520,66260,102330,Master's degree,5 years or more,None
4,11-9033,"Education Administrators, Postsecondary",530,550,20,0.037735849,20,10,10,97650,89270,55040,118960,Master's degree,5 years or more,None
4,11-9039,"Education Administrators, All Other",50,50,0,0,0,0,0,89140,78920,42930,112250,Bachelor's degree,Less than 5 years,None
4,11-9041,Architectural and Engineering Managers,490,470,-20,-0.040816327,10,0,10,119540,112050,78320,140150,Bachelor's degree,5 years or more,None
4,11-9051,Food Service Managers,940,960,20,0.021276596,30,10,20,60330,54880,42290,69350,High school diploma or equivalent,Less than 5 years,None
4,11-9081,Lodging Managers,60,60,0,0,0,0,0,54560,45060,35240,64220,High school diploma or equivalent,Less than 5 years,None
4,11-9111,Medical and Health Services Managers,1470,1490,20,0.013605442,40,10,30,91640,85010,62760,106080,Bachelor's degree,None,None
4,11-9121,Natural Sciences Managers,130,130,0,0,0,0,0,122880,110870,75580,146530,Bachelor's degree,5 years or more,None
4,11-9131,Postmasters and Mail Superintendents,940,930,-10,-0.010638298,20,0,20,63810,63710,45790,72810,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,11-9141,"Property, Real Estate, and Community Association Managers",470,480,10,0.021276596,10,0,10,71420,63360,40210,87020,High school diploma or equivalent,Less than 5 years,None
4,11-9151,Social and Community Service Managers,730,740,10,0.01369863,20,10,10,61470,58250,42670,70870,Bachelor's degree,5 years or more,None
4,11-9199,"Managers, All Other",970,970,0,0,20,0,20,89440,87530,56290,106010,High school diploma or equivalent,Less than 5 years,None
2,13-0000,Business and Financial Operations Occupations,31060,31580,520,0.01674179,890,280,610,64110,59400,39560,76380, , , 
3,13-1000,Business Operations Specialists,18280,18590,310,0.016958425,470,170,300,n/a,n/a,n/a,n/a, , , 
4,13-1022,"Wholesale and Retail Buyers, Except Farm Products",540,550,10,0.018518519,20,10,10,59980,55790,37640,71140,High school diploma or equivalent,None,Long-term on-the-job training
4,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",1360,1370,10,0.007352941,30,10,20,55310,52960,38730,63600,High school diploma or equivalent,None,Long-term on-the-job training
4,13-1031,"Claims Adjusters, Examiners, and Investigators",1780,1780,0,0,40,0,40,59230,58200,40450,68620,High school diploma or equivalent,None,Long-term on-the-job training
4,13-1032,"Insurance Appraisers, Auto Damage",50,50,0,0,0,0,0,65870,63400,52220,72690,Postsecondary non-degree award,None,Moderate-term on-the-job training
4,13-1041,Compliance Officers,1870,1870,0,0,30,0,30,65960,69110,46960,75470,Bachelor's degree,None,Moderate-term on-the-job training
4,13-1051,Cost Estimators,930,960,30,0.032258065,50,20,30,60770,59750,39620,71340,Bachelor's degree,None,None
4,13-1071,Human Resources Specialists,1950,1980,30,0.015384615,50,20,30,59580,56260,37590,70580,Bachelor's degree,None,None
4,13-1074,Farm Labor Contractors,90,90,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,Less than 5 years,Short-term on-the-job training
4,13-1075,Labor Relations Specialists,720,720,0,0,10,0,10,59230,53670,38370,69660,Bachelor's degree,None,None
4,13-1081,Logisticians,270,270,0,0,0,0,0,66940,62970,52570,74130,Bachelor's degree,None,None
4,13-1111,Management Analysts,2160,2220,60,0.027777778,60,30,30,73420,69080,47270,86500,Bachelor's degree,Less than 5 years,None
4,13-1121,"Meeting, Convention, and Event Planners",370,400,30,0.081081081,10,10,0,39630,37440,31450,43720,Bachelor's degree,None,None
4,13-1131,Fundraisers,250,260,10,0.04,0,0,0,43140,40620,27660,50880,Bachelor's degree,None,None
4,13-1141,"Compensation, Benefits, and Job Analysis Specialists",550,560,10,0.018181818,10,0,10,62800,59910,41280,73560,Bachelor's degree,None,None
4,13-1151,Training and Development Specialists,1320,1350,30,0.022727273,30,10,20,57370,56260,35150,68480,Bachelor's degree,Less than 5 years,None
4,13-1161,Market Research Analysts and Marketing Specialists,1680,1770,90,0.053571429,70,50,20,65400,56540,37620,79300,Bachelor's degree,None,None
4,13-1199,"Business Operations Specialists, All Other",2230,2250,20,0.00896861,40,10,30,63030,59390,39120,74990,High school diploma or equivalent,None,None
3,13-2000,Financial Specialists,12780,12990,210,0.016431925,420,110,310,n/a,n/a,n/a,n/a, , , 
4,13-2011,Accountants and Auditors,6470,6630,160,0.024729521,270,80,190,66330,61560,43450,77770,Bachelor's degree,None,None
4,13-2021,Appraisers and Assessors of Real Estate,450,450,0,0,0,0,0,57290,56540,38660,66600,Bachelor's degree,None,Long-term on-the-job training
4,13-2031,Budget Analysts,120,130,10,0.083333333,0,0,0,70070,70040,50710,79760,Bachelor's degree,None,None
4,13-2041,Credit Analysts,310,320,10,0.032258065,10,0,10,69520,66710,48400,80090,Bachelor's degree,None,None
4,13-2051,Financial Analysts,730,740,10,0.01369863,30,10,20,75620,67800,46690,90090,Bachelor's degree,None,None
4,13-2052,Personal Financial Advisors,1000,1010,10,0.01,20,10,10,n/a,n/a,n/a,n/a,Bachelor's degree,None,None
4,13-2053,Insurance Underwriters,760,750,-10,-0.013157895,20,0,20,63200,55230,37920,75830,Bachelor's degree,None,Moderate-term on-the-job training
4,13-2061,Financial Examiners,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,Bachelor's degree,None,Moderate-term on-the-job training
4,13-2071,Credit Counselors,120,120,0,0,0,0,0,45180,42420,31400,52070,Bachelor's degree,None,Moderate-term on-the-job training
4,13-2072,Loan Officers,1240,1250,10,0.008064516,20,0,20,81680,68400,38500,103270,Bachelor's degree,None,Moderate-term on-the-job training
4,13-2081,"Tax Examiners and Collectors, and Revenue Agents",450,450,0,0,20,0,20,67590,64950,49700,76540,Bachelor's degree,None,Moderate-term on-the-job training
4,13-2082,Tax Preparers,320,320,0,0,10,0,10,35800,29310,22750,42330,High school diploma or equivalent,None,Moderate-term on-the-job training
4,13-2099,"Financial Specialists, All Other",780,780,0,0,10,0,10,58450,54990,39100,68130,Bachelor's degree,None,Moderate-term on-the-job training
2,15-0000,Computer and Mathematical Occupations,14530,14940,410,0.028217481,430,210,220,66150,63360,39480,79490, , , 
3,15-1100,Computer Occupations,13550,13910,360,0.026568266,380,180,200,n/a,n/a,n/a,n/a, , , 
4,15-1121,Computer Systems Analysts,1920,2010,90,0.046875,80,50,30,73620,72740,50680,85090,Bachelor's degree,None,None
4,15-1122,Information Security Analysts,180,190,10,0.055555556,10,10,0,84130,77330,54620,98880,Bachelor's degree,Less than 5 years,None
4,15-1131,Computer Programmers,2010,2030,20,0.009950249,60,10,50,64430,65500,41550,75870,Bachelor's degree,None,None
4,15-1132,"Software Developers, Applications",1690,1750,60,0.035502959,50,30,20,81600,79950,51720,96540,Bachelor's degree,None,None
4,15-1134,Web Developers,620,630,10,0.016129032,20,10,10,53600,46710,34480,63160,Associate's degree,None,None
4,15-1141,Database Administrators,420,430,10,0.023809524,20,10,10,67980,66770,41450,81250,Bachelor's degree,Less than 5 years,None
4,15-1142,Network and Computer Systems Administrators,1330,1350,20,0.015037594,30,10,20,68530,65540,46920,79330,Bachelor's degree,None,None
4,15-1143,Computer Network Architects,510,500,-10,-0.019607843,10,0,10,82470,79860,60240,93580,Bachelor's degree,5 years or more,None
4,15-1151,Computer User Support Specialists,3030,3100,70,0.02310231,80,40,40,43120,39910,28950,50210,"Some college, no degree",None,Moderate-term on-the-job training
4,15-1152,Computer Network Support Specialists,530,540,10,0.018867925,20,10,10,60210,57420,40630,70000,Associate's degree,None,None
4,15-1199,"Computer Occupations, All Other",450,460,10,0.022222222,20,10,10,69460,70320,45200,81600,Bachelor's degree,None,None
3,15-2000,Mathematical Science Occupations,980,1040,60,0.06122449,50,30,20,n/a,n/a,n/a,n/a, , , 
2,17-0000,Architecture and Engineering Occupations,8110,8000,-110,-0.013563502,210,20,190,67770,65150,42010,80650, , , 
3,17-1000,"Architects, Surveyors, and Cartographers",790,800,10,0.012658228,20,0,20,n/a,n/a,n/a,n/a, , , 
4,17-1011,"Architects, Except Landscape and Naval",420,420,0,0,10,0,10,72920,70470,54480,82140,Bachelor's degree,None,Internship/residency
4,17-1012,Landscape Architects,140,140,0,0,0,0,0,59160,57110,39550,68970,Bachelor's degree,None,Internship/residency
4,17-1022,Surveyors,220,220,0,0,0,0,0,44500,37370,33290,50100,Bachelor's degree,Less than 5 years,None
3,17-2000,Engineers,4870,4780,-90,-0.018480493,140,10,130,n/a,n/a,n/a,n/a, , , 
4,17-2041,Chemical Engineers,120,120,0,0,0,0,0,95530,87850,63020,111790,Bachelor's degree,None,None
4,17-2051,Civil Engineers,800,810,10,0.0125,30,10,20,78150,75710,59130,87650,Bachelor's degree,None,None
4,17-2061,Computer Hardware Engineers,70,70,0,0,0,0,0,94420,94340,63330,109970,Bachelor's degree,None,None
4,17-2071,Electrical Engineers,600,600,0,0,10,0,10,83630,79580,53690,98610,Bachelor's degree,None,None
4,17-2072,"Electronics Engineers, Except Computer",130,130,0,0,0,0,0,95510,80110,55510,115510,Bachelor's degree,None,None
4,17-2081,Environmental Engineers,210,210,0,0,10,0,10,83110,81150,63090,93120,Bachelor's degree,None,None
4,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",140,140,0,0,0,0,0,85430,85760,70760,92770,Bachelor's degree,None,None
4,17-2112,Industrial Engineers,1110,1060,-50,-0.045045045,30,0,30,73280,71520,51470,84190,Bachelor's degree,None,None
4,17-2131,Materials Engineers,70,70,0,0,0,0,0,77520,79840,54140,89210,Bachelor's degree,None,None
4,17-2141,Mechanical Engineers,1310,1270,-40,-0.030534351,40,0,40,73970,71990,52680,84610,Bachelor's degree,None,None
4,17-2199,"Engineers, All Other",220,210,-10,-0.045454545,0,0,0,78610,79330,40620,97610,Bachelor's degree,None,None
3,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",2450,2430,-20,-0.008163265,40,0,40,n/a,n/a,n/a,n/a, , , 
4,17-3011,Architectural and Civil Drafters,350,340,-10,-0.028571429,0,0,0,43390,42490,28060,51050,Associate's degree,None,None
4,17-3012,Electrical and Electronics Drafters,110,110,0,0,0,0,0,55380,53090,32970,66590,Associate's degree,None,None
4,17-3013,Mechanical Drafters,470,450,-20,-0.042553191,10,0,10,49350,50000,36680,55690,Associate's degree,None,None
4,17-3022,Civil Engineering Technicians,200,200,0,0,0,0,0,47670,45650,33580,54720,Associate's degree,None,None
4,17-3023,Electrical and Electronics Engineering Technicians,470,470,0,0,10,0,10,50310,47270,32810,59060,Associate's degree,None,None
4,17-3025,Environmental Engineering Technicians,60,60,0,0,0,0,0,46760,43210,33390,53440,Associate's degree,None,None
4,17-3026,Industrial Engineering Technicians,290,290,0,0,10,0,10,49610,46360,37130,55860,Associate's degree,None,None
4,17-3027,Mechanical Engineering Technicians,160,160,0,0,0,0,0,47560,45550,31340,55680,Associate's degree,None,None
4,17-3029,"Engineering Technicians, Except Drafters, All Other",200,200,0,0,0,0,0,53370,53150,40130,59980,Associate's degree,None,None
4,17-3031,Surveying and Mapping Technicians,70,70,0,0,0,0,0,43610,42370,26720,52050,High school diploma or equivalent,None,Moderate-term on-the-job training
2,19-0000,"Life, Physical, and Social Science Occupations",5870,5890,20,0.003407155,200,30,170,58180,54060,32180,71180, , , 
3,19-1000,Life Scientists,1390,1390,0,0,40,10,30,n/a,n/a,n/a,n/a, , , 
4,19-1012,Food Scientists and Technologists,90,100,10,0.111111111,0,0,0,75450,76210,45250,90550,Bachelor's degree,None,None
4,19-1022,Microbiologists,50,50,0,0,0,0,0,68620,65720,49560,78150,Bachelor's degree,None,None
4,19-1029,"Biological Scientists, All Other",70,70,0,0,0,0,0,68720,71470,56510,74820,Bachelor's degree,None,None
4,19-1031,Conservation Scientists,120,120,0,0,0,0,0,53530,52560,39320,60640,Bachelor's degree,None,None
4,19-1042,"Medical Scientists, Except Epidemiologists",670,670,0,0,10,0,10,76580,67840,48030,90850,Doctoral or professional degree,None,None
3,19-2000,Physical Scientists,770,770,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,19-2031,Chemists,300,300,0,0,10,0,10,65870,65880,40490,78550,Bachelor's degree,None,None
4,19-2032,Materials Scientists,70,70,0,0,0,0,0,100800,96590,72710,114850,Bachelor's degree,None,None
4,19-2041,"Environmental Scientists and Specialists, Including Health",240,240,0,0,10,0,10,58800,56990,37620,69390,Bachelor's degree,None,None
4,19-2042,"Geoscientists, Except Hydrologists and Geographers",80,80,0,0,0,0,0,71090,71750,45430,83920,Bachelor's degree,None,None
3,19-3000,Social Scientists and Related Workers,1560,1600,40,0.025641026,60,20,40,n/a,n/a,n/a,n/a, , , 
4,19-3031,"Clinical, Counseling, and School Psychologists",800,800,0,0,20,0,20,70240,68580,44280,83220,Doctoral or professional degree,None,Internship/residency
4,19-3051,Urban and Regional Planners,170,170,0,0,10,0,10,63220,59830,48590,70530,Master's degree,None,None
4,19-3093,Historians,60,60,0,0,0,0,0,31410,28900,24700,34760,Master's degree,None,None
3,19-4000,"Life, Physical, and Social Science Technicians",2150,2130,-20,-0.009302326,70,0,70,n/a,n/a,n/a,n/a, , , 
4,19-4011,Agricultural and Food Science Technicians,80,80,0,0,0,0,0,39870,36850,30930,44350,Associate's degree,None,Moderate-term on-the-job training
4,19-4031,Chemical Technicians,530,520,-10,-0.018867925,10,0,10,47190,44950,30430,55570,Associate's degree,None,Moderate-term on-the-job training
4,19-4091,"Environmental Science and Protection Technicians, Including Health",200,200,0,0,10,0,10,42300,38010,25580,50660,Associate's degree,None,None
2,21-0000,Community and Social Service Occupations,12950,13130,180,0.013899614,370,90,280,43440,40020,25620,52360, , , 
3,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",11400,11560,160,0.014035088,330,80,250,n/a,n/a,n/a,n/a, , , 
4,21-1011,Substance Abuse and Behavioral Disorder Counselors,860,880,20,0.023255814,30,10,20,41910,40790,30770,47470,High school diploma or equivalent,None,Moderate-term on-the-job training
4,21-1012,"Educational, Guidance, School, and Vocational Counselors",1510,1520,10,0.006622517,40,10,30,54650,51080,35370,64290,Master's degree,None,None
4,21-1014,Mental Health Counselors,460,470,10,0.02173913,20,10,10,35770,30930,27300,40010,Master's degree,None,Internship/residency
4,21-1015,Rehabilitation Counselors,930,940,10,0.010752688,30,10,20,31210,28180,22070,35780,Master's degree,None,None
4,21-1019,"Counselors, All Other",90,100,10,0.111111111,0,0,0,47300,50410,32940,54480,Master's degree,None,None
4,21-1021,"Child, Family, and School Social Workers",1340,1350,10,0.007462687,40,10,30,52250,50830,29340,63710,Bachelor's degree,None,None
4,21-1022,Healthcare Social Workers,630,640,10,0.015873016,20,10,10,48070,45330,32870,55670,Master's degree,None,None
4,21-1023,Mental Health and Substance Abuse Social Workers,770,780,10,0.012987013,30,10,20,43650,39000,29420,50760,Bachelor's degree,None,None
4,21-1029,"Social Workers, All Other",930,940,10,0.010752688,20,0,20,52240,51820,41200,57760,Bachelor's degree,None,None
4,21-1091,Health Educators,520,530,10,0.019230769,20,10,10,38810,30340,21490,47470,Bachelor's degree,None,None
4,21-1092,Probation Officers and Correctional Treatment Specialists,340,340,0,0,10,0,10,63450,65630,45660,72350,Bachelor's degree,None,Short-term on-the-job training
4,21-1093,Social and Human Service Assistants,2230,2260,30,0.013452915,70,20,50,33880,31620,23680,38990,High school diploma or equivalent,None,Short-term on-the-job training
4,21-1099,"Community and Social Service Specialists, All Other",550,560,10,0.018181818,10,0,10,47550,47270,28550,57050,Master's degree,None,None
3,21-2000,Religious Workers,1550,1570,20,0.012903226,50,10,40,n/a,n/a,n/a,n/a, , , 
4,21-2011,Clergy,890,900,10,0.011235955,30,10,20,42010,40420,20060,52980,Bachelor's degree,None,Moderate-term on-the-job training
4,21-2021,"Directors, Religious Activities and Education",500,510,10,0.02,20,0,20,n/a,n/a,n/a,n/a,Bachelor's degree,Less than 5 years,None
4,21-2099,"Religious Workers, All Other",160,160,0,0,0,0,0,23070,22260,17430,25880,Bachelor's degree,None,None
2,23-0000,Legal Occupations,6370,6440,70,0.010989011,130,40,90,76880,65210,38640,95990, , , 
3,23-1000,"Lawyers, Judges, and Related Workers",4540,4570,30,0.00660793,90,20,70,n/a,n/a,n/a,n/a, , , 
4,23-1011,Lawyers,3200,3240,40,0.0125,70,20,50,87530,77520,49090,106750,Doctoral or professional degree,None,None
4,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",490,490,0,0,10,0,10,95000,88730,68810,108090,Doctoral or professional degree,Less than 5 years,Short-term on-the-job training
4,23-1022,"Arbitrators, Mediators, and Conciliators",430,440,10,0.023255814,10,0,10,77700,79570,52910,90090,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training
4,23-1023,"Judges, Magistrate Judges, and Magistrates",380,380,0,0,10,0,10,130000,134800,117580,136200,Doctoral or professional degree,5 years or more,Short-term on-the-job training
3,23-2000,Legal Support Workers,1840,1870,30,0.016304348,50,20,30,n/a,n/a,n/a,n/a, , , 
4,23-2011,Paralegals and Legal Assistants,1390,1420,30,0.021582734,40,20,20,43110,39670,29770,49790,Associate's degree,None,None
4,23-2091,Court Reporters,150,150,0,0,0,0,0,69930,70130,37100,86350,Postsecondary non-degree award,None,Short-term on-the-job training
4,23-2093,"Title Examiners, Abstractors, and Searchers",150,150,0,0,0,0,0,39860,41770,30410,44590,High school diploma or equivalent,None,Short-term on-the-job training
4,23-2099,"Legal Support Workers, All Other",140,140,0,0,0,0,0,50880,49700,35720,58460,High school diploma or equivalent,None,Short-term on-the-job training
2,25-0000,"Education, Training, and Library Occupations",55510,55900,390,0.007025761,1340,250,1090,48150,43880,22960,60740, , , 
3,25-1000,Postsecondary Teachers,10930,11140,210,0.019213175,270,120,150,n/a,n/a,n/a,n/a, , , 
4,25-1011,"Business Teachers, Postsecondary",770,780,10,0.012987013,20,10,10,75640,64680,38290,94310,Doctoral or professional degree,None,None
4,25-1021,"Computer Science Teachers, Postsecondary",220,220,0,0,0,0,0,79630,73850,37880,100500,Doctoral or professional degree,None,None
4,25-1022,"Mathematical Science Teachers, Postsecondary",370,370,0,0,10,0,10,60400,49480,37720,71740,Doctoral or professional degree,None,None
4,25-1031,"Architecture Teachers, Postsecondary",70,70,0,0,0,0,0,73820,67350,39610,90930,Doctoral or professional degree,None,None
4,25-1042,"Biological Science Teachers, Postsecondary",260,270,10,0.038461538,0,0,0,65020,57870,42570,76240,Doctoral or professional degree,None,None
4,25-1052,"Chemistry Teachers, Postsecondary",160,160,0,0,0,0,0,81010,70970,45580,98720,Doctoral or professional degree,None,None
4,25-1054,"Physics Teachers, Postsecondary",100,100,0,0,0,0,0,73100,70400,44900,87200,Doctoral or professional degree,None,None
4,25-1061,"Anthropology and Archeology Teachers, Postsecondary",60,60,0,0,0,0,0,72150,68630,37380,89530,Doctoral or professional degree,None,None
4,25-1063,"Economics Teachers, Postsecondary",60,60,0,0,0,0,0,93720,92000,67240,106960,Doctoral or professional degree,None,None
4,25-1065,"Political Science Teachers, Postsecondary",170,170,0,0,0,0,0,66200,50760,40480,79060,Doctoral or professional degree,None,None
4,25-1066,"Psychology Teachers, Postsecondary",300,310,10,0.033333333,0,0,0,63540,58360,38220,76210,Doctoral or professional degree,None,None
4,25-1067,"Sociology Teachers, Postsecondary",150,150,0,0,0,0,0,80310,68820,43380,98780,Doctoral or professional degree,None,None
4,25-1071,"Health Specialties Teachers, Postsecondary",410,440,30,0.073170732,20,10,10,76720,53170,37070,96540,Doctoral or professional degree,Less than 5 years,None
4,25-1072,"Nursing Instructors and Teachers, Postsecondary",490,520,30,0.06122449,30,20,10,70010,66440,41400,84310,Master's degree,Less than 5 years,None
4,25-1081,"Education Teachers, Postsecondary",860,880,20,0.023255814,20,10,10,55570,53580,36910,64890,Doctoral or professional degree,None,None
4,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",210,210,0,0,0,0,0,49700,43630,34200,57450,Doctoral or professional degree,None,None
4,25-1112,"Law Teachers, Postsecondary",100,100,0,0,0,0,0,105740,107730,49210,134000,Doctoral or professional degree,None,None
4,25-1113,"Social Work Teachers, Postsecondary",80,80,0,0,0,0,0,68670,64580,38150,83930,Doctoral or professional degree,None,None
4,25-1121,"Art, Drama, and Music Teachers, Postsecondary",680,690,10,0.014705882,20,10,10,69760,56800,37180,86050,Master's degree,None,None
4,25-1122,"Communications Teachers, Postsecondary",180,180,0,0,0,0,0,61690,59450,39260,72910,Doctoral or professional degree,None,None
4,25-1123,"English Language and Literature Teachers, Postsecondary",550,560,10,0.018181818,20,10,10,60310,53200,37460,71730,Doctoral or professional degree,None,None
4,25-1124,"Foreign Language and Literature Teachers, Postsecondary",150,150,0,0,0,0,0,60390,57130,37940,71620,Doctoral or professional degree,None,None
4,25-1125,"History Teachers, Postsecondary",150,150,0,0,0,0,0,70200,67680,44320,83140,Doctoral or professional degree,None,None
4,25-1126,"Philosophy and Religion Teachers, Postsecondary",180,190,10,0.055555556,0,0,0,71120,66430,39280,87050,Doctoral or professional degree,None,None
4,25-1191,Graduate Teaching Assistants,400,400,0,0,10,0,10,n/a,n/a,n/a,n/a,Bachelor's degree,None,None
4,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",130,130,0,0,0,0,0,52610,45840,33880,61970,Doctoral or professional degree,None,None
4,25-1194,"Vocational Education Teachers, Postsecondary",610,630,20,0.032786885,20,10,10,48710,47080,29540,58290,Bachelor's degree,Less than 5 years,None
4,25-1199,"Postsecondary Teachers, All Other",2750,2810,60,0.021818182,70,30,40,n/a,n/a,n/a,n/a,Doctoral or professional degree,None,None
3,25-2000,"Preschool, Primary, Secondary, and Special Education School Teachers",22490,22580,90,0.004001779,590,70,520,n/a,n/a,n/a,n/a, , , 
4,25-2011,"Preschool Teachers, Except Special Education",1840,1860,20,0.010869565,60,10,50,35020,27860,20450,42310,Associate's degree,None,None
4,25-2012,"Kindergarten Teachers, Except Special Education",820,830,10,0.012195122,20,0,20,61900,61420,41000,72350,Bachelor's degree,None,Internship/residency
4,25-2021,"Elementary School Teachers, Except Special Education",6350,6400,50,0.007874016,170,30,140,59880,57980,39160,70230,Bachelor's degree,None,Internship/residency
4,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2940,2960,20,0.006802721,70,10,60,59420,57370,42290,67990,Bachelor's degree,None,Internship/residency
4,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",5650,5620,-30,-0.005309735,150,0,150,60830,58620,42960,69760,Bachelor's degree,None,Internship/residency
4,25-2032,"Career/Technical Education Teachers, Secondary School",790,790,0,0,20,0,20,59740,57780,46560,66330,Bachelor's degree,Less than 5 years,Internship/residency
4,25-2051,"Special Education Teachers, Preschool",340,350,10,0.029411765,10,0,10,43520,36640,28000,51280,Bachelor's degree,None,Internship/residency
4,25-2052,"Special Education Teachers, Kindergarten and Elementary School",1490,1500,10,0.006711409,30,10,20,61280,57850,43900,69980,Bachelor's degree,None,Internship/residency
4,25-2053,"Special Education Teachers, Middle School",700,700,0,0,10,0,10,58440,56110,42290,66510,Bachelor's degree,None,Internship/residency
4,25-2054,"Special Education Teachers, Secondary School",1290,1280,-10,-0.007751938,20,0,20,61320,58520,44260,69850,Bachelor's degree,None,Internship/residency
3,25-3000,Other Teachers and Instructors,9460,9510,50,0.005285412,190,40,150,n/a,n/a,n/a,n/a, , , 
4,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,1100,1100,0,0,20,0,20,52780,52720,35570,61380,Bachelor's degree,None,Internship/residency
4,25-3021,Self-Enrichment Education Teachers,2210,2270,60,0.027149321,70,30,40,29540,25890,18370,35130,High school diploma or equivalent,Less than 5 years,None
4,25-3098,Substitute Teachers,5250,5220,-30,-0.005714286,80,0,80,29620,27290,20630,34120,Bachelor's degree,None,Internship/residency
4,25-3099,"Teachers and Instructors, All Other",900,920,20,0.022222222,20,10,10,39480,32830,22890,47770,Bachelor's degree,None,Internship/residency
3,25-4000,"Librarians, Curators, and Archivists",1320,1330,10,0.007575758,50,0,50,n/a,n/a,n/a,n/a, , , 
4,25-4021,Librarians,740,740,0,0,20,0,20,52710,49810,34620,61760,Master's degree,None,None
4,25-4031,Library Technicians,490,490,0,0,30,0,30,25400,22210,16960,29620,Postsecondary non-degree award,None,None
